Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-1033.43	-1220.255	186.8256	1.285376	2.536801	1.811272
6	-1026.284	-1213.787	187.5026	1.25876	2.278207	1.435273
12	-1039.972	-1227.028	187.0552	1.007617	2.278207	1.933542
18	-1040.235	-1227.479	187.2437	0.9117604	1.906948	2.012539
24	-1034.228	-1221.515	187.2865	1.387966	2.772408	1.313715
30	-1047.888	-1235.08	187.1924	1.528137	3.549586	0.9906336
36	-1043.184	-1230.857	187.6732	1.270998	2.213675	1.31879
42	-1039.505	-1226.66	187.1547	1.232759	3.074132	1.436315
48	-1040.804	-1228.323	187.5185	1.327244	2.814958	1.153435
54	-1036.769	-1224.602	187.8331	1.539388	2.454535	0.7786381
60	-1033.005	-1220.929	187.9237	1.230692	2.276286	1.111441
66	-1033.008	-1220.582	187.5742	1.157808	3.145582	1.128869
72	-1041.044	-1228.037	186.9927	0.8959281	3.145582	1.777572
78	-1040.353	-1227.659	187.306	1.418943	2.713652	1.294523
84	-1042.916	-1230.616	187.7004	1.511462	2.406752	0.9920765
90	-1037.334	-1224.989	187.6544	1.397209	2.004817	1.326977
96	-1045.34	-1233.157	187.8163	1.238895	2.260409	1.2061
102	-1029.456	-1216.455	186.9994	1.226033	2.41873	1.772406
108	-1023.908	-1211.201	187.2925	1.241229	2.217708	1.628433
114	-1034.45	-1220.901	186.4513	1.08354	2.264361	2.284612
120	-1046.403	-1234.471	188.0683	1.282814	1.474688	1.366145
126	-1043.651	-1230.071	186.4198	1.048898	2.473906	2.258104
132	-1037.638	-1225.451	187.8131	1.170903	2.141872	1.318455
138	-1026.12	-1213.643	187.523	1.333331	2.38156	1.318455
144	-1021.179	-1208.537	187.3575	1.127728	3.183806	1.324313
150	-1030.148	-1217.251	187.1027	1.225961	2.191989	1.783357
156	-1029.932	-1217.26	187.3276	1.274318	2.011914	1.662468
162	-1038.281	-1225.709	187.428	1.189779	2.331314	1.522732
168	-1039.708	-1226.314	186.6061	1.217431	2.430451	2.040935
174	-1044.406	-1231.419	187.0131	1.254671	2.142722	1.844138
180	-1040.339	-1227.566	187.2273	1.05165	2.346278	1.760947
186	-1039.98	-1226.238	186.2578	0.8991275	2.261132	2.524345
192	-1041.667	-1227.745	186.0785	0.7631227	2.093168	2.775497
198	-1035.63	-1222.355	186.7244	1.153833	2.255697	2.064643
204	-1031.501	-1218.797	187.2956	1.053523	2.450609	1.673989
