Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-1046.202	-1233.82	187.6183	1.200999	1.872798	1.565468
6	-1039.747	-1227.365	187.6172	1.173942	2.041788	1.511584
12	-1042.758	-1230.408	187.6494	1.420185	1.612084	1.506402
18	-1038.602	-1226.167	187.565	1.094114	2.689905	1.356161
24	-1037.143	-1224.299	187.1562	1.198136	2.138763	1.785886
30	-1031.468	-1218.562	187.0943	1.079428	2.483425	1.785886
36	-1035.858	-1223.414	187.5562	1.076555	1.704771	1.775495
42	-1035.032	-1222.08	187.0475	1.16941	1.704771	2.056999
48	-1044.698	-1232.465	187.7669	1.137711	2.374396	1.28228
54	-1052.394	-1239.674	187.2796	1.042119	2.240345	1.769982
60	-1038.249	-1225.926	187.677	1.298228	1.787043	1.489674
66	-1032.318	-1219.906	187.5885	1.209588	1.861582	1.586086
72	-1042.645	-1229.923	187.278	1.398153	2.283664	1.497732
78	-1036.893	-1224.844	187.9512	1.251192	2.229171	1.090444
84	-1035.933	-1223.827	187.8939	1.433475	2.061692	1.060629
90	-1035.025	-1222.877	187.8525	1.381876	2.348058	0.9996587
96	-1033.537	-1220.897	187.36	1.321356	3.009212	1.222357
102	-1030.134	-1217.728	187.5937	1.52379	2.383795	1.09406
108	-1027.352	-1215.278	187.9267	1.52379	2.095851	0.9160208
114	-1042.237	-1229.414	187.1764	1.124572	2.024238	1.867508
120	-1043.724	-1230.979	187.2548	1.251692	2.024238	1.72508
126	-1035.478	-1223.048	187.5702	1.242962	1.772759	1.615953
132	-1038.418	-1226.466	188.048	1.371662	1.566565	1.256778
138	-1037.16	-1224.958	187.798	1.398196	2.303226	1.05952
144	-1044.388	-1232.121	187.7333	1.255708	2.343277	1.225404
150	-1038.374	-1226.502	188.1282	1.401691	1.338827	1.307048
156	-1038.746	-1226.477	187.7313	1.280798	2.316547	1.217606
162	-1035.096	-1222.554	187.4572	1.403687	2.316547	1.341754
168	-1032.762	-1220.637	187.8743	1.481393	2.279346	0.9099353
174	-1044.597	-1232.525	187.9277	1.481393	2.180211	0.9099353
180	-1034.227	-1221.431	187.2047	1.327057	2.527253	1.51332
186	-1037.584	-1225.234	187.651	1.178094	2.047193	1.480768
192	-1031.28	-1218.9	187.62	1.183658	2.158926	1.452265
198	-1034.928	-1222.385	187.4572	1.218128	2.307668	1.488884
204	-1032.652	-1220.072	187.4202	1.174229	2.711366	1.399187
210	-1043.661	-1231.058	187.3965	1.457354	2.366906	1.326551
216	-1039.409	-1226.889	187.4796	1.201012	2.161056	1.54372
222	-1039.817	-1226.976	187.1581	1.191947	2.804285	1.552136
228	-1045.115	-1232.808	187.6937	1.143679	1.956801	1.514358
234	-1046.011	-1233.77	187.7586	1.27669	1.646664	1.514267
240	-1048.074	-1235.766	187.6922	1.108007	1.900233	1.567084
246	-1045.323	-1232.593	187.2701	1.172767	2.67224	1.528114
252	-1042.736	-1229.921	187.1843	1.247134	2.398995	1.63364
258	-1033.985	-1221.434	187.4485	0.961414	2.082577	1.769217
264	-1037.846	-1224.928	187.0818	1.193797	2.214158	1.811802
270	-1030.38	-1218.05	187.6696	1.129007	1.992209	1.527596
276	-1035.025	-1222.209	187.1841	1.133246	2.098719	1.827018
282	-1036.872	-1224.99	188.1184	1.240635	1.412015	1.397044
288	-1036.151	-1224.258	188.1074	1.619705	1.705807	0.8731396
294	-1050.309	-1237.259	186.9502	0.9160947	2.169966	2.103053
300	-1043.975	-1231.814	187.8388	1.246191	1.617297	1.492134
306	-1048.666	-1235.957	187.2902	1.261372	2.851829	1.383132
312	-1043.36	-1230.666	187.3065	1.282666	2.221636	1.586641
318	-1039.72	-1227.12	187.4	1.072063	1.865009	1.815602
324	-1048.902	-1235.469	186.5669	0.9368056	1.784658	2.481294
330	-1041.8	-1228.389	186.5896	1.002923	1.57249	2.515106
336	-1038.394	-1225.306	186.9124	1.064446	2.704735	1.848825
342	-1034.394	-1222.371	187.9776	1.267449	1.770458	1.286947
348	-1037.594	-1225.166	187.5719	1.256564	2.037021	1.485629
354	-1031.777	-1219.278	187.5012	1.167436	2.32863	1.485629
360	-1041.651	-1228.717	187.0663	1.088047	1.682481	2.107977
366	-1046.537	-1233.985	187.4481	1.225635	2.362652	1.468549
372	-1051.242	-1237.903	186.661	1.16707	2.378461	2.055421
378	-1045.207	-1232.324	187.1171	1.118129	1.680926	2.055421
384	-1047.189	-1234.606	187.4171	1.420556	2.212884	1.403411
390	-1049.394	-1236.937	187.5426	1.529564	2.066743	1.281295
396	-1049.338	-1236.487	187.1483	1.48348	2.795277	1.339672
402	-1041.216	-1228.383	187.1672	1.297305	2.384083	1.615279
408	-1041.903	-1229.264	187.3607	1.362139	2.675018	1.310742
414	-1046.751	-1233.666	186.915	1.422927	1.713196	1.972814
420	-1041.98	-1229.646	187.6651	1.259956	2.394885	1.256738
426	-1038.739	-1226.046	187.3068	1.115683	2.629068	1.558174
432	-1025.178	-1212.452	187.2739	1.288982	2.276713	1.584297
438	-1031.02	-1217.727	186.7069	1.225058	3.09065	1.76318
444	-1031.662	-1219.5	187.8387	1.250509	1.916022	1.339269
450	-1031.908	-1218.779	186.8713	1.308003	3.334888	1.514254
